#Date/Time of Update: 2018-05-09 10:16:09 AM,#Player ID,#LastName,#FirstName,#Jersey Num,#Position,#Height,#Weight,#Birth Date,#Age,#Birth City,#Birth Country,#Rookie,#High School,#College,#Twitter,#Roster Status,#Draft,#Contract,#Shoots,#Team ID,#Team Abbr.,#Team City,#Team Name,#Official Image URL
,13754,Bradley,Tony,13,C,"6'10""",248,1998-01-06,20,"Bartow, FL",USA,N,Bartow,University of North Carolina,ToBrad1,ASSIGNED_ROSTER,2017 by LAL with pick 28 in round 1 (28 overall),1414920 salary starting in 2017 on a 2 year contract,null,98,UTA,Utah,Jazz,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628396.png
,9240,Brewer,Corey,3,SF,"6'9""",186,1986-03-04,32,"Portland, TN",USA,N,Portland,University of Florida,TheCoreyBrewer,ASSIGNED_ROSTER,2007 by MIN with pick 7 in round 1 (7 overall),526249 salary starting in 2017 on a 1 year contract,R,96,OKL,Oklahoma City,Thunder,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201147.png
,10127,Brogdon,Malcolm,13,SG,"6'5""",215,1992-12-11,25,"Atlanta, GA",USA,N,Greater Atlanta Christian,University of Virginia,,ASSIGNED_ROSTER,,1312611 salary starting in 2017 on a 3 year contract,R,90,MIL,Milwaukee,Bucks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627763.png
,13786,Brooks,Dillon,24,SF,"6'6""",220,1996-01-22,22,Mississauga,Canada,Y,Findlay Prep,University of Oregon,dbrookz8,ASSIGNED_ROSTER,2017 by HOU with pick 15 in round 2 (45 overall),815615 salary starting in 2017 on a 3 year contract,R,107,MEM,Memphis,Grizzlies,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628415.png
,14161,Brooks,MarShon,,SG,"6'5""",200,1989-01-25,29,"Long Branch, NJ",USA,Y,,,,ASSIGNED_ROSTER,,,null,107,MEM,Memphis,Grizzlies,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202705.png
,9154,Brooks,Aaron,30,PG,"6'0""",161,1985-01-14,33,"Seattle, WA",USA,N,Franklin,University of Oregon,Thirty2zero,ASSIGNED_ROSTER,2007 by HOU with pick 26 in round 1 (26 overall),2116955 salary starting in 2017 on a 1 year contract,R,100,MIN,Minnesota,Timberwolves,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201166.png
,13937,Brooks,Scott,,C,,,2018-01-25,0,"French Camp, CA",USA,N,East Union,"University of California, Irvine",,ASSIGNED_OTHER,,,null,94,WAS,Washington,Wizards,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2623.png
,9115,Brown,Markel,26,SG,"6'3""",190,1992-01-29,26,"Pineville, LA",USA,N,Peabody Magnet,Oklahoma State University,iMarkelBrown22,ASSIGNED_ROSTER,2014 by MIN with pick 14 in round 2 (44 overall),0 salary starting in 2017 on a 0 year contract,R,109,HOU,Houston,Rockets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203900.png
,9289,Brown,Anthony,21,SF,"6'7""",224,1992-10-08,25,"Bellflower, CA",USA,N,Ocean View,Stanford University,TwoShotOne,ASSIGNED_ROSTER,,49877 salary starting in 2017 on a 0 year contract,null,100,MIN,Minnesota,Timberwolves,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626148.png
,10090,Brown,Jaylen,7,SF,"6'7""",225,1996-10-24,21,"Marietta, GA",USA,N,Wheeler,University of California,FCHWPO,ASSIGNED_ROSTER,2016 by BOS with pick 3 in round 1 (3 overall),4956480 salary starting in 2017 on a 3 year contract,R,82,BOS,Boston,Celtics,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627759.png
,10147,Brown,Bobby,8,PG,,,1984-09-24,33,"Versailles, OH",USA,N,,Miami University,,UFA,,,R,109,HOU,Houston,Rockets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201628.png
,9216,Brown,Lorenzo,17,PG,"6'5""",189,1990-08-24,27,"Roswell, GA",USA,N,Hargrave,North Carolina State University,,ASSIGNED_ROSTER,2013 by MIN with pick 22 in round 2 (52 overall),43059 salary starting in 2017 on a 0 year contract,null,81,TOR,Toronto,Raptors,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203485.png
,13789,Brown,Sterling,23,SG,"6'6""",230,1995-02-10,23,"Maywood, IL",USA,N,Proviso East,Southern Methodist University,,ASSIGNED_ROSTER,2017 by PHI with pick 16 in round 2 (46 overall),815615 salary starting in 2017 on a 3 year contract,R,90,MIL,Milwaukee,Bucks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628425.png
,13922,Brown,Brett,,C,,,2018-01-25,0,,,N,,,,ASSIGNED_OTHER,,,null,85,PHI,Philadelphia,76ers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2719.png
,10118,Brussino,Nicolas,9,F,,,1993-03-02,25,Santa Fe,Argentina,N,,,,UFA,,,R,91,ATL,Atlanta,Hawks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627852.png
,13856,Bryant,Thomas,31,C,"6'10""",248,1997-07-31,20,"Rochester, NY",USA,Y,Huntington Prep,Indiana University,nolimittb31,ASSIGNED_MINORS,2017 by UTA with pick 12 in round 2 (42 overall),815615 salary starting in 2017 on a 2 year contract,R,105,LAL,Los Angeles,Lakers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628418.png
,13875,Budenholzer,Michael,,C,,,2018-01-27,0,,,N,,,,ASSIGNED_ROSTER,,,null,91,ATL,Atlanta,Hawks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1371.png
,9440,Budinger,Chase,10,SF,"6'7""",209,1988-05-22,30,"Encinitas, CA",USA,N,La Costa Canyon,University of Arizona,CBudinger,UFA,2009 by DET with pick 14 in round 2 (44 overall),,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201978.png
,9204,Bullock,Reggie,25,SF,"6'7""",205,1991-03-16,27,"Baltimore, MD",USA,N,Kinston,University of North Carolina,ReggieBullock35,ASSIGNED_ROSTER,2013 by LAC with pick 25 in round 1 (25 overall),2500000 salary starting in 2017 on a 2 year contract,R,88,DET,Detroit,Pistons,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203493.png
,9504,Burke,Trey,23,PG,"6'1""",191,1992-11-12,25,"Columbus, OH",USA,N,Northland,University of Michigan,TreyBurke,ASSIGNED_ROSTER,2013 by MIN with pick 9 in round 1 (9 overall),784160 salary starting in 2017 on a 0 year contract,R,83,NYK,New York,Knicks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203504.png
,9507,Burks,Alec,10,SG,"6'6""",214,1991-07-20,26,"Grandview, MO",USA,N,Grandview,University of Colorado,AlecBurks10,ASSIGNED_ROSTER,2011 by UTA with pick 12 in round 1 (12 overall),10595506 salary starting in 2017 on a 4 year contract,R,98,UTA,Utah,Jazz,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202692.png
,9152,Butler,Jimmy,23,SF,"6'8""",236,1989-09-14,28,"Houston, TX",USA,N,Tomball,Marquette University,JimmyButler,ASSIGNED_ROSTER,2011 by CHI with pick 30 in round 1 (30 overall),17546918 salary starting in 2017 on a 5 year contract,R,100,MIN,Minnesota,Timberwolves,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202710.png
,9465,Butler,Caron,31,SF,,,1980-03-13,38,"Racine, WI",USA,N,Maine Central Institute,University of Connecticut,realtuffjuice,UFA,2002 by MIA with pick 10 in round 1 (10 overall),,R,,,,
,9545,Butler,Rasual,,SF,,,1979-05-23,39,"Philadelphia, PA",USA,N,Roman Catholic,La Salle University,RasualButler45,UFA,2002 by MIA with pick 24 in round 2 (53 overall),,R,,,,
,11948,Buycks,Dwight,20,PG,"6'3""",190,1989-03-06,29,"Milwaukee, WI",USA,N,Bay View,Marquette University,BuycksWorld13,ASSIGNED_ROSTER,,748160 salary starting in 2017 on a 1 year contract,R,88,DET,Detroit,Pistons,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202779.png
,9494,Caboclo,Bruno,20,SF,"6'9""",205,1995-09-20,22,Osasco,Brazil,N,,,Bruno_Caboclo,ASSIGNED_MINORS,2014 by TOR with pick 20 in round 1 (20 overall),2451225 salary starting in 2017 on a 4 year contract,R,103,SAC,Sacramento,Kings,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203998.png
,9370,Calderon,Jose,81,PG,"6'3""",210,1981-09-26,36,Villanueva de la Serena,Spain,N,,,,ASSIGNED_ROSTER,,0 salary starting in 2017 on a 1 year contract,null,86,CLE,Cleveland,Cavaliers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101181.png
,9203,Caldwell-Pope,Kentavious,1,SG,"6'5""",205,1993-02-18,25,"Thomaston, GA",USA,N,Greenville,University of Georgia,CaldwellPope,ASSIGNED_ROSTER,2013 by DET with pick 8 in round 1 (8 overall),17745894 salary starting in 2017 on a 1 year contract,R,105,LAL,Los Angeles,Lakers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203484.png
,9414,Canaan,Isaiah,2,SG,"6'0""",201,1991-05-21,27,"Biloxi, MS",USA,N,Biloxi,Murray State University,SiP03,ASSIGNED_ROSTER,2013 by HOU with pick 4 in round 2 (34 overall),,R,104,PHX,Phoenix,Suns,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203477.png
,9237,Capela,Clint,15,C,"6'10""",240,1994-05-18,24,Geneva,Switzerland,N,,,CapelaClint,ASSIGNED_ROSTER,2014 by HOU with pick 25 in round 1 (25 overall),2334528 salary starting in 2017 on a 4 year contract,R,109,HOU,Houston,Rockets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203991.png
,13878,Carlisle,Rick,,C,,,2018-01-28,0,"Ogdensburg, NY",USA,N,Lisbon Central,University of Virginia,,ASSIGNED_ROSTER,,,R,108,DAL,Dallas,Mavericks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1320.png
,9496,Carroll,DeMarre,9,SF,"6'8""",215,1986-07-27,31,"Birmingham, AL",USA,N,John Carroll,University of Missouri,DeMarreCarroll1,ASSIGNED_ROSTER,2009 by MEM with pick 27 in round 1 (27 overall),14800000 salary starting in 2017 on a 4 year contract,R,84,BRO,Brooklyn,Nets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201960.png
,9292,Carter,Vince,15,SF,"6'6""",220,1977-01-26,41,"Daytona Beach, FL",USA,N,Mainland,University of North Carolina,mrvincecarter15,ASSIGNED_ROSTER,,8000000 salary starting in 2017 on a 1 year contract,R,103,SAC,Sacramento,Kings,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1713.png
,9327,Carter-Williams,Michael,10,PG,"6'6""",190,1991-10-10,26,"Hamilton, MA",USA,N,St. Andrew's School,Syracuse University,MCW1,ASSIGNED_ROSTER,2013 by PHI with pick 11 in round 1 (11 overall),2700000 salary starting in 2017 on a 1 year contract,R,93,CHA,Charlotte,Hornets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203487.png
,13860,Caruso,Alex,4,G,"6'5""",186,1994-02-28,24,"College Station, TX",USA,Y,A&M Consolidated,Texas A&M University,,ASSIGNED_MINORS,,18432 salary starting in 2017 on a 0 year contract,R,105,LAL,Los Angeles,Lakers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627936.png
,9462,Casspi,Omri,18,SF,"6'9""",225,1988-06-20,29,Holon,Israel,N,,,Casspi18,UFA,2009 by SAC with pick 23 in round 1 (23 overall),2106470 salary starting in 2017 on a 1 year contract,null,101,GSW,Golden State,Warriors,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201956.png
,9461,Cauley-Stein,Willie,0,C,"7'0""",240,1993-08-18,24,"Spearville, KS",USA,N,Olathe Northwest,University of Kentucky,THEwillieCS15,ASSIGNED_ROSTER,2015 by SAC with pick 6 in round 1 (6 overall),3704160 salary starting in 2017 on a 4 year contract,R,103,SAC,Sacramento,Kings,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626161.png
,13845,Cavanaugh,Tyler,34,PF,"6'9""",238,1994-02-09,24,"Syracuse, NY",USA,Y,Jamesville-Dewitt,George Washington University,tycav34,ASSIGNED_ROSTER,,679919 salary starting in 2017 on a 2 year contract,R,91,ATL,Atlanta,Hawks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628463.png
,9536,Chalmers,Mario,6,PG,"6'2""",190,1986-05-19,32,"Anchorage, AK",USA,N,Bartlett,University of Kansas,mchalmers15,ASSIGNED_ROSTER,2008 by MIN with pick 4 in round 2 (34 overall),2106470 salary starting in 2017 on a 1 year contract,R,107,MEM,Memphis,Grizzlies,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201596.png
,9188,Chandler,Wilson,21,SF,"6'9""",225,1987-05-10,31,"Benton Harbor, MI",USA,N,Benton Harbor,DePaul University,wilsonchandler,ASSIGNED_ROSTER,2007 by NYK with pick 23 in round 1 (23 overall),12016854 salary starting in 2017 on a 4 year contract,R,99,DEN,Denver,Nuggets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201163.png
,9435,Chandler,Tyson,4,C,"7'1""",240,1982-10-02,35,"Hanford, CA",USA,N,Dominguez,,tysonchandler,ASSIGNED_ROSTER,2001 by LAC with pick 2 in round 1 (2 overall),13000000 salary starting in 2017 on a 4 year contract,R,104,PHX,Phoenix,Suns,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2199.png
,10144,Chriss,Marquese,,PF,"6'10""",240,1997-07-02,20,"Sacramento, CA",USA,N,Pleasant Grove,University of Washington,quese,ASSIGNED_ROSTER,2016 by SAC with pick 8 in round 1 (8 overall),3073800 salary starting in 2017 on a 3 year contract,R,104,PHX,Phoenix,Suns,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627737.png
,9258,Christmas,Rakeem,25,PF,"6'9""",250,1991-12-01,26,"Irvington, NJ",USA,N,Academy of the New Church,Syracuse University,R_Xmas25,UFA,2015 by MIN with pick 6 in round 2 (36 overall),,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626176.png
,10088,Christon,Semaj,6,G,"6'3""",190,1992-11-01,25,"Cincinnati, OH",USA,N,Brewster Academy,Xavier University,SemajChriston,UFA,2014 by MIA with pick 25 in round 2 (55 overall),,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203902.png
,9230,Clark,Ian,21,PG,"6'3""",175,1991-03-07,27,"Memphis, TN",USA,N,Germantown,Belmont University,IanClark,ASSIGNED_ROSTER,,1577230 salary starting in 2017 on a 1 year contract,R,110,NOP,New Orleans,Pelicans,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203546.png
,9283,Clarkson,Jordan,6,SG,"6'5""",194,1992-06-06,25,"Tampa, FL",USA,N,Wagner,University of Missouri,JordanClarksons,ASSIGNED_ROSTER,2014 by WAS with pick 16 in round 2 (46 overall),11562500 salary starting in 2017 on a 4 year contract,R,86,CLE,Cleveland,Cavaliers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203903.png
,13785,Clavell,Gian,8,SG,,,1993-11-26,24,Caguas,Puerto Rico,N,Hialeah Gardens,Colorado State University,clavelito04,UFA,,0 salary starting in 2017 on a 0 year contract,R,108,DAL,Dallas,Mavericks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628492.png
,13765,Cleveland,Antonius,10,SG,,,1994-01-31,24,"Memphis, TN",USA,Y,Faith Baptist Christian Academy,Southeast Missouri State University,ac_uno1,ASSIGNED_ROSTER,,133632 salary starting in 2017 on a 2 year contract,R,91,ATL,Atlanta,Hawks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628499.png
,13910,Clifford,Steve,,C,,,2018-01-28,0,,,N,,,,ASSIGNED_ROSTER,,,null,93,CHA,Charlotte,Hornets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2168.png
,9363,Cole,Norris,30,PG,"6'2""",175,1988-10-13,29,"Dayton, OH",USA,N,Paul Laurence Dunbar,Cleveland State University,,UFA,2011 by CHI with pick 28 in round 1 (28 overall),0 salary starting in 2017 on a 1 year contract,R,,,,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202708.png
,13737,Collins,John,20,C,"6'10""",235,1997-09-23,20,"Layton, UT",USA,Y,Cardinal Newman,Wake Forest University,jcollins20_,ASSIGNED_ROSTER,2017 by ATL with pick 19 in round 1 (19 overall),1936920 salary starting in 2017 on a 2 year contract,R,91,ATL,Atlanta,Hawks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628381.png
,13784,Collins,Zach,33,C,"7'0""",230,1997-11-19,20,"Las Vegas, NV",USA,N,Bishop Gorman,Gonzaga University,zcollins_33,ASSIGNED_ROSTER,2017 by SAC with pick 10 in round 1 (10 overall),3057240 salary starting in 2017 on a 2 year contract,R,97,POR,Portland,Trail Blazers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628380.png
,11961,Collinsworth,Kyle,8,PG,"6'6""",210,1991-10-03,26,"Provo, UT",USA,N,Provo,Brigham Young University,bigrussia5,ASSIGNED_ROSTER,,290304 salary starting in 2017 on a 3 year contract,R,108,DAL,Dallas,Mavericks,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627858.png
,9389,Collison,Nick,4,C,"6'10""",255,1980-10-26,37,"Orange City, IA",USA,N,Iowa Falls,University of Kansas,nickcollison4,ASSIGNED_ROSTER,,0 salary starting in 2017 on a 1 year contract,R,96,OKL,Oklahoma City,Thunder,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2555.png
,9460,Collison,Darren,2,PG,"6'2""",185,1987-08-23,30,"Rancho Cucamonga, CA",USA,N,Etiwanda,"University of California, Los Angeles",Darren_Collison,ASSIGNED_ROSTER,,10000000 salary starting in 2017 on a 2 year contract,R,87,IND,Indiana,Pacers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201954.png
,9296,Conley,Mike,11,PG,,,1987-10-11,30,"Fayetteville, AR",USA,N,Lawrence North,Ohio State University,mconley11,ASSIGNED_ROSTER,2007 by MEM with pick 4 in round 1 (4 overall),28530608 salary starting in 2017 on a 5 year contract,L,107,MEM,Memphis,Grizzlies,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201144.png
,9456,Connaughton,Pat,5,SG,"6'5""",210,1993-01-06,25,"Arlington, MA",USA,N,St. John's Prep,University of Notre Dame,,ASSIGNED_ROSTER,2015 by BRO with pick 11 in round 2 (41 overall),1471382 salary starting in 2017 on a 3 year contract,R,97,POR,Portland,Trail Blazers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626192.png
,11981,Cook,Quinn,4,PG,"6'2""",179,1993-03-21,25,"Washington, DC",USA,N,Oak Hill Academy,Duke University,,ASSIGNED_ROSTER,,14832 salary starting in 2017 on a 0 year contract,null,101,GSW,Golden State,Warriors,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626188.png
,13813,Cooke,Charles,4,SG,"6'5""",196,1994-07-01,23,"Trenton, NJ",USA,N,Trenton Catholic,University of Dayton,c4_cooke,ASSIGNED_ROSTER,,,R,110,NOP,New Orleans,Pelicans,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628429.png
,13812,Cooley,Jack,45,PF,"6'10""",274,1991-04-12,27,"Evanston, IL",USA,Y,Glenbrook South,University of Notre Dame,JackCooligan45,ASSIGNED_MINORS,,37079 salary starting in 2017 on a 0 year contract,R,103,SAC,Sacramento,Kings,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204022.png
,11952,Costello,Matt,10,PF,"6'10""",240,1993-08-03,24,"Linwood, MI",USA,N,Bay City Western,Michigan State University,,ASSIGNED_ROSTER,,27648 salary starting in 2017 on a 0 year contract,null,106,SAS,San Antonio,Spurs,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627856.png
,9457,Cousins,DeMarcus,0,C,"6'11""",270,1990-08-13,27,"Mobile, AL",USA,N,LeFlore Magnet,University of Kentucky,boogiecousins,ASSIGNED_ROSTER,2010 by SAC with pick 5 in round 1 (5 overall),18063850 salary starting in 2017 on a 4 year contract,R,110,NOP,New Orleans,Pelicans,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202326.png
,9420,Covington,Robert,33,SF,"6'9""",225,1990-12-14,27,"Bellwood, IL",USA,N,Proviso West,Tennessee State University,Holla_At_Rob33,ASSIGNED_ROSTER,,,R,85,PHI,Philadelphia,76ers,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203496.png
,9448,Crabbe,Allen,33,SG,"6'6""",215,1992-04-09,26,"Los Angeles, CA",USA,N,Price,University of California,allencrabbe,ASSIGNED_ROSTER,2013 by CLE with pick 1 in round 2 (31 overall),19332500 salary starting in 2017 on a 4 year contract,R,84,BRO,Brooklyn,Nets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203459.png
,13790,Craig,Torrey,3,SF,"6'6""",215,1990-12-19,27,"Columbia, SC",USA,Y,Great Falls,University of South Carolina Upstate,TCraig_23,ASSIGNED_ROSTER,,0 salary starting in 2017 on a 0 year contract,R,99,DEN,Denver,Nuggets,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628470.png
,9263,Crawford,Jamal,11,SG,"6'5""",185,1980-03-20,38,"Seattle, WA",USA,N,Rainier Beach,University of Michigan,JCrossover,ASSIGNED_ROSTER,2000 by CLE with pick 8 in round 1 (8 overall),4328000 salary starting in 2017 on a 2 year contract,R,100,MIN,Minnesota,Timberwolves,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2037.png
,9662,Crawford,Drew,1,SG,,,1990-10-18,27,"Naperville, IL",USA,N,Naperville Central,Northwestern University,TheRealDrewski1,UFA,,,R,,,,
,12221,Crawford,Jordan,,SG,,,1988-10-21,29,"Detroit, MI",USA,N,Communication & Media Arts,Xavier University,jcraw55,ASSIGNED_ROSTER,,250000 salary starting in 2017 on a 1 year contract,null,110,NOP,New Orleans,Pelicans,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202348.png
